,post id,time stamp,author,post,likes,shares,comments,social media,source,location
91,1267068749745721345,2020-05-31 12:21:45,Bileh,RT @ajitxsingh: The fact that no Western government has condemned human rights violations and brutal police repression in the United States…,0,2779, ,twitter,[],Ethiopia
92,1266805993809346560,2020-05-30 18:57:39,Bileh,"Ministry of foreign affairs summons Ethiopia's mission Head in Sudan to protest what it described as an ""Intrusion"" by irregular militias backed by the ENDF. It resulted in death &amp; injuries to both civilian &amp; military personnel on the Sudanese side.  https://t.co/BVQI3ki0Jx",3,3, ,twitter,['https://www.suna-sd.net/ar/single?id=671021'],Ethiopia
93,1266588202774732800,2020-05-30 04:32:14,Bileh,"""All options are on the table if Ethiopian aggressions don't stop"", Said the Sudanese Army Spokesperson Gen. Amer Ahmed Al-Hassan.
He also accused the ENDF of providing assistance to what he called irregular militias. https://t.co/akCuMgIwEi",23,13, ,twitter,['https://www.alarabiya.net/ar/arab-and-world/sudan/2020/05/29/%D8%AC%D9%8A%D8%B4-%D8%A7%D9%84%D8%B3%D9%88%D8%AF%D8%A7%D9%86-%D9%83%D9%84-%D8%A7%D9%84%D8%AE%D9%8A%D8%A7%D8%B1%D8%A7%D8%AA-%D9%85%D9%81%D8%AA%D9%88%D8%AD%D8%A9-%D8%A7%D8%B0%D8%A7-%D8%A7%D8%B3%D8%AA%D9%85%D8%B1%D8%AA-%D8%AA%D8%B9%D8%AF%D9%8A%D8%A7%D8%AA-%D8%A7%D8%AB%D9%8A%D9%88%D8%A8%D9%8A%D8%A7'],Ethiopia
94,1266575499779878917,2020-05-30 03:41:45,Bileh,@Alex_Helali @NaserMestarihi @Eldjazaayri @Hayah365 Shut the Fuck up,0,0, ,twitter,[],Ethiopia
95,1265371790869741573,2020-05-26 19:58:39,Bileh,@ajplus I wish they were more Ethiopians like you. Social responsibility is patriotic.,2,0, ,twitter,[],Ethiopia
96,1264986566461739008,2020-05-25 18:27:54,Bileh,I witnessed the hardwork @ZekuZelalem put into this report 1st hand. This is journalism at its finest. A MUST READ. https://t.co/sqSMkfbvH3,8,2, ,twitter,['https://twitter.com/ZekuZelalem/status/1264132159339667456'],Ethiopia
97,1264981481681760257,2020-05-25 18:07:42,Bileh,My Africa isn't realized yet.,1,0, ,twitter,[],Ethiopia
98,1264413268355014656,2020-05-24 04:29:49,Bileh,@che__ma I am. Hope you are,1,0, ,twitter,[],Ethiopia
99,1264404196813615104,2020-05-24 03:53:46,Bileh,"Eid Mubarak, Stay Safe &amp; Live long to witness many more Eids.",4,0, ,twitter,[],Ethiopia
100,1262835816449138690,2020-05-19 20:01:35,Bileh,@zakr_10 صحيح.,0,0, ,twitter,[],Ethiopia
101,1262835009985142792,2020-05-19 19:58:23,Bileh,@zakr_10 في الصومال كمان. في أجزاء من إثيوبيا كمان خصوصاً القسم الصومالي.,0,0, ,twitter,[],Ethiopia
102,1262834668438724612,2020-05-19 19:57:01,Bileh,@Marthinolly for life &amp; beyond 🙏🏾,1,0, ,twitter,[],Ethiopia
103,1262833557858398208,2020-05-19 19:52:37,Bileh,@Marthinolly I haven't but I will as soon as I finish the book am consuming rn. So freaking painful.,0,0, ,twitter,[],Ethiopia
104,1262832730187931652,2020-05-19 19:49:19,Bileh,@Marthinolly I know,1,0, ,twitter,[],Ethiopia
105,1262641822616162305,2020-05-19 07:10:43,Bileh,@Mannyalhadj ثم إن هناك مثل إنجليزي يقول (it takes a whole village to abuse a child) طبق هذا على واقع الإسرائليين السود وستفهم قصدي من التعميم.,0,0, ,twitter,[],Ethiopia
106,1262641183714676736,2020-05-19 07:08:11,Bileh,@Mannyalhadj الخبر هذا يأتي من عمق قضية الإسرائليين السود (الإثيوبيين). نصبوا وزيرة سوداء لإسكات مطالبات السود بالعدل والمساواة. خبرتك في الإعلام والسياسة مؤهل كافي لفهم عقلية تنصيب شخص من العرقية الأكثر مظلومية والترويج الإعلامي لها حتى تموت القضية الأساسية.,0,0, ,twitter,[],Ethiopia
107,1262616990113505280,2020-05-19 05:32:03,Bileh,If he was alive Malcolm would have been 95 Today.,2,0, ,twitter,[],Ethiopia
108,1262615640780804096,2020-05-19 05:26:41,Bileh,@Mannyalhadj أستاذ منصور لا أبالي بكره العرب لإسرائيل. لكن لا ترسم الدولة الإسرائيلية على أساس أنها دولة مدنية بشعب متحضر. ربما تكون دولة مدنية لكن الشعب عنصري وبغيض.,0,0, ,twitter,[],Ethiopia
109,1262364400327045124,2020-05-18 12:48:21,Bileh,"RT @ZekuZelalem: Me &amp; @TsedaleLemma on this;
Ethiopia won't back down from filling GERD reservoir. @addisstandard has exclusively obtained…",0,13, ,twitter,[],Ethiopia
110,1260901015655677952,2020-05-14 11:53:23,Bileh,@KiyaAliS @leeluu217,0,0, ,twitter,[],Ethiopia
111,1260886843912044552,2020-05-14 10:57:04,Bileh,"RT @addisstandard: News: Despite denial by #Ethiopia’s consul, # of #COVID19 cases among #Ethiopians in #Lebanon reaches 8 https://t.co/m34…",0,1, ,twitter,[],Ethiopia
112,1260447757615206400,2020-05-13 05:52:18,Bileh,Sudan rejects a bilateral agreement with Ethiopia in regards to the filling of #GERD &amp; stand by its position on the need for a trilateral agreement. https://t.co/ha239NyYqp,1,0, ,twitter,['https://www.alarabiya.net/ar/amp/arab-and-world/2020/05/12/%D8%A7%D9%84%D8%B3%D9%88%D8%AF%D8%A7%D9%86-%D9%8A%D8%B1%D9%81%D8%B6-%D9%85%D9%82%D8%AA%D8%B1%D8%AD%D8%A7-%D8%A3%D8%AB%D9%8A%D9%88%D8%A8%D9%8A%D8%A7%D9%8B-%D8%A8%D8%AA%D9%88%D9%82%D9%8A%D8%B9-%D8%A7%D8%AA%D9%81%D8%A7%D9%82-%D8%AC%D8%B2%D8%A6%D9%8A-%D8%AD%D9%88%D9%84-%D8%B3%D8%AF-%D8%A7%D9%84%D9%86%D9%87%D8%B6%D8%A9'],Ethiopia
113,1260269385660329984,2020-05-12 18:03:30,Bileh,"RT @ZekuZelalem: Our latest,heavily armed police in face masks beat &amp;shot at ~50 students at a college in Yirgalem. Over a dozen girls were…",0,43, ,twitter,[],Ethiopia
114,1260247979480530945,2020-05-12 16:38:27,Bileh,"@EteneshAb, @ZekuZelalem &amp; I give you a picture of how Police brutality, maladminstration &amp; unaccountablity; are causing harm to an important part of society (Students). Also raising the question if these practices are rooted deep &amp; hard to change? https://t.co/HOjUNJUon5",4,2, ,twitter,['https://twitter.com/addisstandard/status/1260225684028481539'],Ethiopia
115,1260147980872663040,2020-05-12 10:01:05,Bileh,@Mr_OmaaRaa @leeluu217,0,0, ,twitter,[],Ethiopia
116,1260135642606026752,2020-05-12 09:12:04,Bileh,@Africahistory1 @leeluu217,0,0, ,twitter,[],Ethiopia
117,1260132722334449665,2020-05-12 09:00:27,Bileh,@Mr_OmaaRaa @leeluu217,0,0, ,twitter,[],Ethiopia
118,1260088538600742912,2020-05-12 06:04:53,Bileh,@RAbdiCG We can say the whole of Sub-Saharan Africa.,2,0, ,twitter,[],Ethiopia
119,1260044907659628545,2020-05-12 03:11:31,Bileh,RT @ZekuZelalem: Latest by @BilehJelan &amp; I on hardships endured by factory owners &amp; small business owners among others. What are frontline…,0,6, ,twitter,[],Ethiopia
120,1267506274826149890,2020-06-01 17:20:19,Ethiopia Live Updates,RT @TanaForum: Last week we bade farewell to @MichelleNdiaye1 after an 8-year tenure as APSP Director and Head of the @TanaForum Secretaria…,0,5, ,twitter,[],Addis Ababa
121,1267504257865003010,2020-06-01 17:12:18,Ethiopia Live Updates,"RT @Jawar_Mohammed: Last week we posted evidence that showed Oromia Education Bureau illegally transferred 3.4 million birr to purchase, Me…",0,41, ,twitter,[],Addis Ababa
122,1267503674072449026,2020-06-01 17:09:59,Ethiopia Live Updates,RT @FissehaTekle: Six months and no update about missing students from Ethiopian Government @AmnestyEARO @amnesty https://t.co/iVn2P3xs1N,0,7, ,twitter,['https://www.amnesty.org/en/latest/news/2020/03/ethiopia-parents-fear-for-missing-amhara-students-as-universities-close-over-covid19/'],Addis Ababa
123,1267503471772778496,2020-06-01 17:09:11,Ethiopia Live Updates,ተቃውሞው ከወረዳ አከላለል፣ ከመሬት ካሳ፣ ከመሰረተ ልማት እንዲሁም ከመልካም አስተዳደር ጥያቄ ጋር የተያያዘ ነው። https://t.co/R48U6Qh5Dg,8,0, ,twitter,[],Addis Ababa
124,1267501705526235144,2020-06-01 17:02:10,Ethiopia Live Updates,በትግራይ ክልል ምዕራባዊ ዞን ወልቃይት ወረዳ ቆራሪት ከተማ ትናት የተጀመረው ተቃውሞ ዛሬ ቀጥሎ የዋለ ሲሆን፣ ለተቃውሞ የወጡ ነዋሪዎች መንገዶች ዘግተዋል። https://t.co/GlcQEXANIK,15,6, ,twitter,[],Addis Ababa
125,1267498651275886592,2020-06-01 16:50:02,Ethiopia Live Updates,በምዕራብ ጎንደር ዞን የሚከናወነው የእርሻ ኢንቨስትመንት ከፀጥታ ሥጋት ነፃ በሆነ አግባብ እንዲከናወን እየሰራ መሆኑን የክልሉ ሰላምና ሕዝብ ደህንነት ቢሮ አስታወቀ። https://t.co/bWPOqQPJMg https://t.co/oEDON0b8XM,3,1, ,twitter,['https://www.ena.et/?p=91341'],Addis Ababa
126,1267496856172605442,2020-06-01 16:42:54,Ethiopia Live Updates,አሽከርካሪዎቹ ምግብ እንዳያገኙ ከማድረግ ጀምሮ በከተሞች ላይ እንዳይቆሙ በፖሊስ ክልከላ እየተደረገባቸው መሆኑን ቅሬታ አቅርበዋል።,0,0, ,twitter,[],Addis Ababa
127,1267496332354256897,2020-06-01 16:40:49,Ethiopia Live Updates,ኮቪድ-19 ከተከሰተ ጀምሮ በጅቡቲም ሆነ በኢትዮጵያ በኩል በማኅበረሰቡ ዘንድ መገለል እየደረሰባቸው መሆኑን የድንበር ተሻጋሪ አሽከርካሪዎች ለ@EthiopianNewsA ተናግረዋል። https://t.co/89lzTRlJKL,3,0, ,twitter,[],Addis Ababa
128,1267492757070909440,2020-06-01 16:26:36,Ethiopia Live Updates,"በተያዘውና በቀጣዩ ሳምንት ከሳዑዲ አረቢያና እና ከኩዌት 1,484 ኢትዮጵያዊያን ወደ አገራቸው እንደሚመለሱ የውጭ ጉዳይ ሚኒስቴር አስታወቀ።",7,1, ,twitter,[],Addis Ababa
129,1267491477199953920,2020-06-01 16:21:31,Ethiopia Live Updates,ለማስታወስ (2) https://t.co/maXvBasWbE https://t.co/rj3wS2ep6A,21,1, ,twitter,['https://twitter.com/Ethiopialiveupd/status/1267486346593083392'],Addis Ababa
130,1267490034636279808,2020-06-01 16:15:47,Ethiopia Live Updates,"""የአምንስቲ ኢንተርናሽናል ሪፖርት ልዩ ትኩረት ያሻዋል"" ሲል ከአብሮነት ለኢትዮጵያ ፌዴራላዊ አንድነት (አብሮነት) ገለጸ። https://t.co/AOqQpUWpPL https://t.co/WDGnGPePP2",1,0, ,twitter,['https://m.facebook.com/story.php?story_fbid=2592089847672499&id=1478525949028900'],Addis Ababa
131,1267486876463771649,2020-06-01 16:03:14,Ethiopia Live Updates,በትዊተር የተደረገውን ዘመቻ ተከትሎ፣ በ2ኛው ቀን ምክትል ከንቲባ ታከለ ዑማ ቦታዎቹ ወደ ፓርክነት እንደሚቀየእንደሚቀየሩ ቃቃል መግባታቸውም ይታወሳል። https://t.co/XA50B5HIxU,13,0, ,twitter,['https://twitter.com/Ethiopialiveupd/status/1066218811798499328?s=19'],Addis Ababa
132,1267486346593083392,2020-06-01 16:01:08,Ethiopia Live Updates,"ለማስታወስ:-

ከአመት ከመንፈቅ በፊት፣ የአዲስ አበባ ከተማ አስተዳደር በሜድሮክ ለዓመታት ታጥረው የነበሩትን የሸራተን ማስፋፊያ እና ከማዘጋጃ ቤቱ ጎን የሚገኙትን ቦታዎች ወደ ፓርክነት እንዲቀይር በትዊተር ለ2 ቀናት የቆየ ዘመቻ ተደርጎ ነበር። https://t.co/cnh3iCOzOM",81,8, ,twitter,[],Addis Ababa
133,1267482417096507392,2020-06-01 15:45:31,Ethiopia Live Updates,"""..This is a very limited support from the Chinese government, of a relatively modest amount, which depends on the number of flights, the seat capacities deployed."" Tewolde GebreMariam https://t.co/yQzN8TGKzn",12,0, ,twitter,['https://www.theafricareport.com/29139/ethiopian-airlines-we-want-to-become-alibabas-official-airline/'],Addis Ababa
134,1267480059448823810,2020-06-01 15:36:09,Ethiopia Live Updates,ዋና ሥራ አስፈጻሚው ከኢዜአ ጋር ባደረጉት ቆይታ እንዳሉት አየር መንገዱ ፈጥኖ ወደ ካርጎ አገልግሎት መግባቱ  ውጤታማ አድርጎታል።,16,0, ,twitter,[],Addis Ababa
135,1267479831400366080,2020-06-01 15:35:15,Ethiopia Live Updates,የኢትዮጵያ አየር መንገድ ከ120 ሚሊዮን ዶላር በላይ በማስገባት ወርሃዊ ወጪውን ሸፍኖ ለአገር ኢኮኖሚ ድጋፍ እያደረገ መሆኑን ዋና ሥራአስፈጻሚው አቶ ተወልደ ገብረማርያም ተናገሩ። @EthiopianNewsA https://t.co/odhdEvDWWb,74,5, ,twitter,[],Addis Ababa
136,1267478688582504448,2020-06-01 15:30:42,Ethiopia Live Updates,"RT @lia_tadesse: Report #83

የኢትዮጵያ የኮሮና ቫይረስ ሁኔታ መግለጫ

Status update on #COVID19Ethiopia https://t.co/SoFt7l9kbI",0,69, ,twitter,[],Addis Ababa
137,1267478673105567758,2020-06-01 15:30:38,Ethiopia Live Updates,"RT @1_filsan: Medemer “Synergy” 

It’s a positive book on the whole, rather than being anchored by the past; it looks towards our shared fu…",0,21, ,twitter,[],Addis Ababa
138,1267478062200954880,2020-06-01 15:28:13,Ethiopia Live Updates,"RT @fanatelevision: #Ethiopia: MoSHE opens digital library to teachers, students in higher education institutions https://t.co/6InRKBwqyB h…",0,7, ,twitter,['https://www.fanabc.com/english/moshe-opens-digital-library-for-teachers-students/'],Addis Ababa
139,1267477891190861830,2020-06-01 15:27:32,Ethiopia Live Updates,ከእነዚህ መሀል ከጥቁር ውሀ - ሞኖፓል የመንገድ ዳር መናፈሻ ፕሮጀክት፣ የታቦር ተራራ እና ሚሊኒየም ፓርክን የማስዋብ እንዲሁም የሻፌታ ታዎር ፕሮጀክት ይገኙበታል። https://t.co/fI9nACJqRa,12,0, ,twitter,[],Addis Ababa
140,1267477096445603842,2020-06-01 15:24:23,Ethiopia Live Updates,ጠ/ሚ አብይ አህመድ በአዲስ አበባ የጀመሩትን ከተማን የማስዋብ ፕሮጀክት በሀዋሳ ለመድገም ከተማ አስተዳደሩ የተለያዩ ፕሮጀክቶችን ነድፎ ወደ ስራ መግባቱን የሀዋሳ ከተማ ም/ከንቲባ አቶ ጥራቱ በየነ ገለፁ። https://t.co/jghxjXCbOi,50,5, ,twitter,[],Addis Ababa
141,1267475191845793795,2020-06-01 15:16:48,Ethiopia Live Updates,በአዲስ አበባ ከተማ አስተዳደር  ባለፉት 24 ሰዓት  ውስጥ በተደረገ የላቦራቶሪ ምርመራ 72 ሰዎች ቫይረሱ የተገኘባቸው ሲሆን፣ አጠቃላይ በከተማው ቫይረሱ በምርመራ የተገኘባቸው ሰዎች ቁጥር 889 ደርሷል፡፡ https://t.co/aXpZDrOEvK,5,1, ,twitter,[],Addis Ababa
142,1267390735546036224,2020-06-01 09:41:12,Ethiopia Live Updates,በማጎ ብሔራዊ ፓርክ የተገደሉት ዝሆኖች ቁጥር 8 መድረሱን ፓርኩ ገለጸ።https://t.co/uMJxwlnqZqከቀናት በፊት በማጎ ብሔራዊ ፓርኮ ውስጥ ህገወጥ ታጣቂዎች ባደረሱት ጥቃት 5 ዝሆኖች የሞቱ ሲሆን ጉዳት ደርሶባቸው የነበሩ 3 ዝሆኖች መሞታቸው ተገልጿል፡፡ https://t.co/ktHis6ALyy,13,0, ,twitter,['https://www.facebook.com/249903775941772/posts/576123659986447/'],Addis Ababa
143,1267381283983851521,2020-06-01 09:03:39,Ethiopia Live Updates,"RT @EthioFM: የደቡብ ክልል ሶስተኛውን የኮሮና ቫረስ መመርመሪያ ማዕከል በአርባምንጭ ከፈተ፡፡
በያይኔአበባ ሻምበል
https://t.co/WheafjRwnh https://t.co/VzJi5ymscV
ግንብት 24 ቀን 201…",0,1, ,twitter,"['https://www.facebook.com/onelovebroadcast/', 'https://t.me/Onelovebradcas']",Addis Ababa
144,1267373523758186496,2020-06-01 08:32:49,Ethiopia Live Updates,"በምዕራብ ኢትዮጵያ ከሚገኘው የደምቢ ዶሎ ዩኒቨርሲቲ ተነስተው ወደ መኖሪያ ቀያቸው በማምራት ላይ የነበሩ ተማሪዎች ማንነታቸው ባልታወቁ ሰዎች መታገታቸው ከተነገረና ያሉበት ሳይታወቅ እነሆ ዛሬ ግንቦት 24 ስድስተኛ ወር ሆነ።
https://t.co/tW0ascqNxk",88,51, ,twitter,['https://www.bbc.com/amharic/news-52870103?at_custom3=BBC+News+Amharic&at_custom2=facebook_page&at_medium=custom7&at_custom1=%5Bpost+type%5D&at_custom4=0C782AAE-A3C2-11EA-BE58-2AA596E8478F&at_campaign=64'],Addis Ababa
145,1267372830838185984,2020-06-01 08:30:04,Ethiopia Live Updates,"RT @EthioFM: የአዲስ አበባ ከተማ አስተዳደር በአደባባይ ቅርሶች አይፈርሱም እያለ በጎን ግን አፍራሽ ግብረ ሃይል እየላከባቸው መሆኑን ፒያሳ አካባቢ የሚገኙ ነጋዴዎች ተናገሩ፡፡
በአባይነሽ ሽባባው
https://t.c…",0,32, ,twitter,[],Addis Ababa
146,1267370878498717697,2020-06-01 08:22:18,Ethiopia Live Updates,RT @SBSAmharic: SBS Language | የሕገ መንግሥት አጣሪ ጉባኤ - በሕገ መንግሥት ትርጉም ምላሹ ላይ በጣምራ ምክር ቤቶች ከነገ በስቲያ ረቡዕ ሊያስወስን ነው https://t.co/BDZBt1BJ3u via @S…,0,4, ,twitter,['https://www.sbs.com.au/language/amharic/audio/homeland-report-0106?cid=lang:socialshare:twitter'],Addis Ababa
147,1267130745920913410,2020-05-31 16:28:06,Ethiopia Live Updates,"RT @SandokanDebebe: He is ""walking the talk""
ይህ በአዲስ አበባ ነው። 
When a dream comes true... 
@PMEthiopia 
@AbiyAhmedAli https://t.co/8wll5TBvMi",0,54, ,twitter,[],Addis Ababa
148,1267129156392886277,2020-05-31 16:21:47,Ethiopia Live Updates,"""....777 በኦነግ ሸኔ ስም የተገደሉት እና 1343 የአካል ጉዳት የደረሰባቸውን ምንም ትንተና አልሰጠበትም።"" https://t.co/VgtjJ16Pit",2,2, ,twitter,['https://www.facebook.com/1567261256905401/posts/2421425974822254/'],Addis Ababa
149,1267127539354533891,2020-05-31 16:15:22,Ethiopia Live Updates,ባጃጇ ታርጋ እንደሌላትና አሽከርካሪውም ለመቆም ፈቃደኛ አልነበረም ተብሏል። ተሽከርካሪዋ በቁጥጥር ሥረ መዋሏ እና ተጠርጣሪዎችም መታወቃቸው ተገልጿል። በቁጥጥር ሥር ለማዋልም ክትትል እየተደረገ እንደሆነ ነው የተገለጸው። https://t.co/Vm5xee8gV0,0,0, ,twitter,['https://www.facebook.com/118697174971952/posts/1270631943111797/'],Addis Ababa
150,1267320222240866304,2020-06-01 05:01:01,Yetena Weg / የጤና ወግ,"""Addressing violence against black
communities can start with antiracist practices in clinical care and research. Do we have the courage
and conviction to fight to ensure
that black lives do indeed matter?"" https://t.co/MPdxEzplya",4,3, ,twitter,[],New York
151,1267320220319920128,2020-06-01 05:01:00,Yetena Weg / የጤና ወግ,..healthcare professionals have an obligation &amp;opportunity to contribute to health equity in concrete ways.,4,1, ,twitter,[],New York
152,1267316312017178625,2020-06-01 04:45:29,Yetena Weg / የጤና ወግ,"""Structural Racism and Supporting Black Lives — The Role
of Health Professionals""
..We would argue that health care professionals have an individual and a collective responsibility to understand the historical roots of contemporary health disparities
https://t.co/QNWe8Ucy2u",1,1, ,twitter,['https://www.nejm.org/doi/full/10.1056/NEJMp1609535?af=R&rss=currentIssueCopyright&sort=newest&page=1'],New York
153,1267308425177903106,2020-06-01 04:14:08,Yetena Weg / የጤና ወግ,"Structural racism, the systems level factors related to, yet distinct
from, interpersonal racism, leads
to increased rates of premature
death and reduced levels of overall health and well-being. 
https://t.co/GAv9wWWP6y",7,1, ,twitter,['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4306458/'],New York
154,1267192663926808576,2020-05-31 20:34:09,Yetena Weg / የጤና ወግ,RT @adbelete: Aim for#ZeroCs to zero #COVID19. ወገኖቼ ይህን አድርጉ አልሰራ ካለ ይህ የጃፓኖች አታድርጉ አጭር መልእክትም ጥሩ አማራጭ ነው ባይነኝ:: #Ethiopia https://t.co/I7a…,0,7, ,twitter,[],New York
155,1267070492638412801,2020-05-31 12:28:41,Yetena Weg / የጤና ወግ,"RT @Covid19Eth: The Federal Gov't of #Ethiopia 🇪🇹 reported 

📌3 fatalities (Condolences to the families)

📊109 new #COVID19Ethiopia cases (…",0,5, ,twitter,[],New York
156,1266551018390773761,2020-05-30 02:04:28,Yetena Weg / የጤና ወግ,RT @Mesidesta: Happy to be part of this important conversation! @GetachewSS @Yidnek23 @YetenaW @FitsumberhanG https://t.co/0z6oWdvLt0,0,5, ,twitter,[],New York
157,1266284037510815745,2020-05-29 08:23:35,Yetena Weg / የጤና ወግ,"@YekoyesewB @nafkotaschenaki Please check this well written article by @realBrookA for @YetenaW 
It answers most of your questions

https://t.co/KySFolszrH",2,1, ,twitter,['https://wp.me/pbE0in-ao'],New York
158,1265712655957987330,2020-05-27 18:33:07,Yetena Weg / የጤና ወግ,"RT @DrMelakuTesfaye: ይህም ያልፋል!! Mental health challenges will be more common than before, there isn’t a single person that isn’t touched by…",0,4, ,twitter,[],New York
159,1265414543066488838,2020-05-26 22:48:31,Yetena Weg / የጤና ወግ,"RT @YEPNetworks: Free Meal and Grocery Distribution this Thursday, May 28th from 5 PM - 6 PM. Individual meals will be given away at 5700 S…",0,2, ,twitter,[],New York
160,1265264094455742464,2020-05-26 12:50:42,Yetena Weg / የጤና ወግ,"RT @YetenaW: መተሳሰብ 

ይሄን የጋራ የሆነ ፈተና እርስ በርስ በመተጋገዝ እና በመረዳድት እንወጣ።

በዚህ ወረርሽኝ ከስራቸው የቀሩ እና የተቸገሩ ወገኖችን እንርዳ።

በበሽታው የተያዙትን ሰዎች ምንም ማግለል ሳይ…",0,2, ,twitter,[],New York
161,1265264065926086658,2020-05-26 12:50:35,Yetena Weg / የጤና ወግ,"RT @YetenaW: መተሳሰብ 
ስንተሳሰብ የሁላችንም የአእምሮ ጤና ይጠበቃል። https://t.co/oAy4HGcGWp",0,2, ,twitter,[],New York
162,1265264043817873408,2020-05-26 12:50:30,Yetena Weg / የጤና ወግ,"RT @YetenaW: መተሳሰብ 

ከበሽታው አገግመው ከመታከሚያ ማእከል የወጡ ሰዎች በሽታውን ወደኛ ስለማያስተላልፉ ከማንኛውም ማህበራዊ ተሳትፎ አናግላቸው ።
ለብቻቸው የተቀመጡ ወገኖቻችንን በመደወል እና በሌሎችም መንገዶ…",0,2, ,twitter,[],New York
163,1265088947849396226,2020-05-26 01:14:44,Yetena Weg / የጤና ወግ,"RT @Marthinolly: መቆየት መሸፈን መታጠብ መተሳሰብ 

እንቆይ እንሸፋፈን እንታጠብ እንተሳሰብ",0,1, ,twitter,[],New York
164,1265035123713605632,2020-05-25 21:40:51,Yetena Weg / የጤና ወግ,"መተሳሰብ 
ስንተሳሰብ የሁላችንም የአእምሮ ጤና ይጠበቃል። https://t.co/oAy4HGcGWp",3,2, ,twitter,[],New York
165,1265035118684581893,2020-05-25 21:40:50,Yetena Weg / የጤና ወግ,"መተሳሰብ 

ከበሽታው አገግመው ከመታከሚያ ማእከል የወጡ ሰዎች በሽታውን ወደኛ ስለማያስተላልፉ ከማንኛውም ማህበራዊ ተሳትፎ አናግላቸው ።
ለብቻቸው የተቀመጡ ወገኖቻችንን በመደወል እና በሌሎችም መንገዶች ከብቸኝነት እንጠብቃቸው ። https://t.co/TPxqMvdwtE",2,2, ,twitter,[],New York
166,1265035112326074368,2020-05-25 21:40:48,Yetena Weg / የጤና ወግ,"መተሳሰብ 

ይሄን የጋራ የሆነ ፈተና እርስ በርስ በመተጋገዝ እና በመረዳድት እንወጣ።

በዚህ ወረርሽኝ ከስራቸው የቀሩ እና የተቸገሩ ወገኖችን እንርዳ።

በበሽታው የተያዙትን ሰዎች ምንም ማግለል ሳይኖር በተገቢው ጥንቃቄ እንከባከባቸው ። https://t.co/Nl4BfiXALc",2,2, ,twitter,[],New York
167,1265035107183857664,2020-05-25 21:40:47,Yetena Weg / የጤና ወግ,"መታጠብ 

ሰዎችንም ሆነ ሌሎች የኮሮና ቫይረስን ሊያስተላልፉ የሚችሉ ግዑዝ ነገሮችን በነኩበት አጋጣሚ ሁሉ እጅዎትን በአግባቡ በመታጠብ እና ፊትዎን ባለመንካት እራስዎን ከበሽታ ይከላከሉ። https://t.co/E7dJCYr5Ev",2,1, ,twitter,[],New York
168,1265035102565924865,2020-05-25 21:40:46,Yetena Weg / የጤና ወግ,"መሸፈን 

ወደውጭ በሚወጡበት ማንኛውም አጋጣሚ ሁልግዜም የፊት መሸፈኛ ማስክ  በማድረግ የኮሮና ቫይረስ ስርጭትን ለመከላከል ማህበራዊ ኃላፊነትዎን ይወጡ። 

የፊት መሸፈኛ ማስክ  በማድረግ የራስዎንም ሆነ የሌሎችን ሕይወት ከበሽታ ይከላከሉ ። https://t.co/6HqoMtWzH1",1,1, ,twitter,[],New York
169,1265035096865857537,2020-05-25 21:40:44,Yetena Weg / የጤና ወግ,"የመ ህጎችን እንጠብቅ 

🚶‍♂️............. 🚶‍♀️ መራራቅ 

ወደውጭ በሚወጡበት ማንኛውም አጋጣሚ አካላዊ ርቀትዎን ጠብቀው መቆየት እራስዎንም ሆነ ሌሎችን ከኮሮና ቫይርስ መከላከል ይችላሉ። https://t.co/fjL1KnKpjQ",1,1, ,twitter,[],New York
170,1265035091702624261,2020-05-25 21:40:43,Yetena Weg / የጤና ወግ,"የ መ ህጎችን እንጠብቅ 

🏠 መቆየት 

በጣም አስፈላጊ ለሆነ እንቅስቃሴ በስተቀር በ ቤት ውስጥ በመቆየት የኮሮና ቫይረስ ስርጭትን ለመከላከል ማህበራዊ ኃላፊነትዎን ይወጡ። 

የራስዎንም ሆነ የሌሎችን ሕይወት ከበሽታ ይከላከሉ ። https://t.co/vcI97A294Z",18,7, ,twitter,[],New York
171,1265032000504766469,2020-05-25 21:28:26,Yetena Weg / የጤና ወግ,"RT @medinsheger: Fourth Issue of MED IN SHEGER
Out Now!!!! 
Download from the link below: 
Happy Reading!
https://t.co/strB8m5omq
@Yidnek23…",0,5, ,twitter,['https://bit.ly/MEDINSHEGERMAY4'],New York
172,1264899024068530178,2020-05-25 12:40:02,Yetena Weg / የጤና ወግ,"RT @MahletKS: #COVID19Ethiopia 

Addis Abeba update 
🔴 Total cases 436 (+129 cases in one week)
🔴 46% Community Spread 
🔴 Lideta is severel…",0,17, ,twitter,[],New York
173,1264554779491151874,2020-05-24 13:52:08,Yetena Weg / የጤና ወግ,"RT @MahletKS: #COVID19Ethiopia updates 
Sadly the good days are behind us 

🔴Cases are now doubling every 9 days nationally &amp; 7 days in AA…",0,22, ,twitter,[],New York
174,1264259255953219584,2020-05-23 18:17:50,Yetena Weg / የጤና ወግ,RT @1aklilu_tesfaye: @YEPNetworks @fitse_t @adbelete @DrMelakuTesfaye @MajiHailemariam @YetenaW A very productive and helpful discussion to…,0,2, ,twitter,[],New York
175,1264253908467277824,2020-05-23 17:56:35,Yetena Weg / የጤና ወግ,"RT @YEPNetworks: On behalf of our members, THANK YOU to @fitse_t @adbelete @DrMelakuTesfaye and @MajiHailemariam for your time. You all are…",0,3, ,twitter,[],New York
